1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00
1.0000000000000000e+00,-9.7999999999999998e-01,9.2079999999999984e-01,-8.2476799999999972e-01,6.9574527999999969e-01,-5.3889274879999971e-01,3.6048450764799966e-01,-1.6765688619007957e-01,-3.1877010715443743e-02,2.3013582719234932e-01,-4.1918921058156089e-01,5.9147502554751008e-01,-7.4010183949155883e-01,8.5912457985594526e-01,-9.4378233702609382e-01,9.9068880071519860e-01,-9.9796771237569537e-01,9.6532791554116426e-01,-8.9407500208498658e-01,7.8705908854540940e-01,-6.4856081146401579e-01,4.8412010192406152e-01,-3.0031458830714475e-01,1.0449649115794213e-01,9.5501465637578192e-02,-2.9167936380759540e-01,4.7619008742530877e-01,-6.4165320754600974e-01,7.8145019936487026e-01,-8.8998918320913600e-01,9.6292859972503619e-01,-9.9735087225193486e-01,9.9187910988875616e-01,-9.4673218313002727e-01,8.6371596904609726e-01,-7.4615111620032337e-01,5.9874021870653660e-01,-4.2737971246448825e-01,2.3892401772386040e-01,-4.0911362274278162e-02,-1.5873774766627521e-01,3.5203734770017758e-01,-5.3125545382607275e-01,6.8922334179892497e-01,-8.1962229609982007e-01,9.1723635855672236e-01,-9.7816096667135577e-01,9.9995913611913501e-01,-9.8175894012214870e-01,9.2428838652027634e-01,-8.2984629745759286e-01,7.0221035649660568e-01,-5.4648600127575420e-01,3.6890220600387258e-01,-1.7656232249183601e-01,-2.2840053919873982e-02,2.2132882817478902e-01,-4.1096444930271248e-01,5.8416149245852744e-01,-7.3399207591600124e-01,8.5446297633683499e-01,-9.4075535770419538e-01,9.8941752476338785e-01,-9.9850299083204486e-01,9.6764833726742006e-01,-8.9808775021209852e-01,7.9260365314829295e-01,-6.5541540995855563e-01,4.9201055037047614e-01,-3.0892526876757764e-01,1.1348297641397598e-01,8.6498634996184737e-02,-2.8302030100649805e-01,4.6822115497655148e-01,-6.3469316274754273e-01,7.7577744400863213e-01,-8.8583062750937613e-01,9.6045058590974508e-01,-9.9665252087372425e-01,9.9298835500275440e-01,-9.4960465493167434e-01,8.6823676866332733e-01,-7.5213941164844722e-01,6.0595647816762910e-01,-4.3553528556010579e-01,2.4769268153017820e-01,-4.9942370239043465e-02,-1.4980563586165302e-01,3.4356141652788336e-01,-5.2357474053299824e-01,6.8264507491679316e-01,-8.1440960630391634e-01,9.1359775343888283e-01,-9.7624199043629400e-01,9.9983654781625342e-01,-9.8343764328356276e-01,9.2770123301952956e-01,-8.3485677343471520e-01,7.0861804291251218e-01,-5.5403459067380867e-01,3.7728975480815286e-01
1.0000000000000000e+00,-9.5999999999999996e-01,8.4319999999999995e-01,-6.5894399999999997e-01,4.2197247999999998e-01,-1.5124316159999995e-01,-1.3158560972800010e-01,4.0388753227776014e-01,-6.4387845224529938e-01,8.3235909603321456e-01,-9.5425101213847241e-01,9.9980284727265234e-01,-9.6537045462501991e-01,8.5370842560738591e-01,-6.7374972254116106e-01,4.3989104167164328e-01,-1.7084107746839405e-01,-1.1187617293232671e-01,3.8564332949846136e-01,-6.2855901970471906e-01,8.2118998833459922e-01,-9.4812575789771136e-01,9.9921146682900663e-01,-9.7036025841398121e-01,8.6388022932583719e-01,-6.8828978189162604e-01,4.5763615190608475e-01,-1.9037162976805666e-01,-9.2122622751415972e-02,3.6724706545077535e-01,-6.1299174291407277e-01,8.0969708094424431e-01,-9.4162665249887634e-01,9.9822609185359812e-01,-9.7496744386003198e-01,8.7371140035766315e-01,-7.0255844482668128e-01,4.7520081370956491e-01,-2.0982711749568328e-01,-7.2332748117853007e-02,3.4870599388196105e-01,-5.9718276013551219e-01,7.9788490557822245e-01,-9.3475625857467493e-01,9.9684711088515332e-01,-9.7919019432481935e-01,8.8319806221849984e-01,-7.1655008513470020e-01,4.9257810124012447e-01,-2.2919986924633873e-01,-5.2514352287154120e-02,3.3002742563767462e-01,-5.8113830493718122e-01,7.8575811984171329e-01,-9.2751728515890819e-01,9.9507506766339027e-01,-9.8302684475480095e-01,8.9233647426582741e-01,-7.3025918583558758e-01,5.0976116253850068e-01,-2.4848224623833370e-01,-3.2675249760899971e-02,3.1121872577926163e-01,-5.6486470373528230e-01,7.7332150539248046e-01,-9.1991258661828001e-01,9.9291066091461722e-01,-9.8647588233778505e-01,9.0112303317392994e-01,-7.4368034135616035e-01,5.2674322222989778e-01,-2.6766664532524342e-01,-1.2823263205430369e-02,2.9228731067966973e-01,-5.4836837329953547e-01,7.6057996605543843e-01,-9.1194516152690630e-01,9.9035474407622170e-01,-9.8953594709943937e-01,9.0955427435470182e-01,-7.5680825966158816e-01,5.4351758419554730e-01,-2.8674550199386273e-01,7.0337796326691571e-03,2.7324064509913792e-01,-5.3165581822301400e-01,7.4753852588904890e-01,-9.0361815148395985e-01,9.8740832496015385e-01,-9.9220583243953553e-01,9.1762687332375437e-01,-7.6963776434207287e-01,5.6007763421302548e-01,-3.0571129334693592e-01,2.6888049013091497e-02,2.5408623924180024e-01,-5.1473362835734793e-01,7.3420232720430767e-01,-8.9493483987492273e-01,9.8407256535554399e-01,-9.9448448560772162e-01
1.0000000000000000e+00,-9.3999999999999995e-01,7.6719999999999988e-01,-5.0233599999999967e-01,1.7719167999999941e-01,1.6921564160000080e-01,-4.9531708620800091e-01,7.6198048047104083e-01,-9.3720621707755569e-01,9.9996720763476388e-01,-9.4273213327580030e-01,7.7236920292374056e-01,-5.0932196822083187e-01,1.8515609733142324e-01,1.6122850523775617e-01,-4.8826568717840485e-01,7.5671098665764491e-01,-9.3435096773796755e-01,9.9986883268973403e-01,-9.4540243771873222e-01,7.7748775022148253e-01,-5.1627453269765478e-01,1.9310837125010838e-01,1.5323079474745105e-01,-4.8118226537531633e-01,7.5139186415814363e-01,-9.3143443924199354e-01,9.9970488161680415e-01,-9.4801073819759818e-01,7.8255530619468039e-01,-5.2319323744840096e-01,2.0104798020831338e-01,1.4522303465677183e-01,-4.7406728536304443e-01,7.4602346182575174e-01,-9.2845682286936870e-01,9.9947536516866142e-01,-9.5055686364771474e-01,7.8757153848904227e-01,-5.3007762871168473e-01,2.0897440348892493e-01,1.3720575015250591e-01,-4.6692121377563606e-01,7.4060613174568979e-01,-9.2541831390626061e-01,9.9918029839807998e-01,-9.5304064708212954e-01,7.9253611811632352e-01,-5.3692725497655869e-01,2.1688712123960685e-01,1.2917946704609784e-01,-4.5974451928627080e-01,7.3514022921209121e-01,-9.2231911163246050e-01,9.9881970065693437e-01,-9.5546192560257603e-01,7.9744871947590856e-01,-5.4374166701213200e-01,2.2478561450689960e-01,1.2114471173916080e-01,-4.5253767257652189e-01,7.2962611270470035e-01,-9.1915941930831468e-01,9.9839359559493124e-01,-9.5782054041015596e-01,8.0230902037616181e-01,-5.5052041789702810e-01,2.3266936527025095e-01,1.1310201118895635e-01,-4.4530114630548889e-01,7.2406414386536266e-01,-9.1593944416139295e-01,9.9790201115805599e-01,-9.6011633681575226e-01,8.0711670205555819e-01,-5.5726306304869710e-01,2.4053785647599224e-01,1.0505189287383171e-01,-4.3803541507879584e-01,7.1845468747430452e-01,-9.1265939737289659e-01,9.9734497958674106e-01,-9.6234916425017658e-01,8.1187144920359078e-01,-5.6396916025257393e-01,2.4839057207124826e-01,9.6994884758627220e-02,-4.3074095541746743e-01,7.1279811142621141e-01,-9.0931949406380985e-01,9.9672253741375094e-01,-9.6451887627404176e-01,8.1657294998144736e-01,-5.7063826969107923e-01,2.5622699703778151e-01,8.8931515260049998e-02,-4.2341824572667552e-01,7.0709478670609993e-01,-9.0591995328079222e-01,9.9603472546178939e-01,-9.6662533058737177e-01
1.0000000000000000e+00,-9.2000000000000004e-01,6.9280000000000008e-01,-3.5475200000000007e-01,-4.0056319999999923e-02,4.2845562879999993e-01,-7.4830203699200004e-01,9.4842011926528036e-01,-9.9679098245611597e-01,8.8567528845397314e-01,-6.3285154829919466e-01,2.7877156041654505e-01,1.1991187713275175e-01,-4.9940941434080832e-01,7.9900144525433558e-01,-9.7075324492716919e-01,9.8718452541165591e-01,-8.4566628183027781e-01,5.6884143315605529e-01,-2.0100195517686403e-01,-1.9899783563062545e-01,5.6715797273721491e-01,-8.4457283420585005e-01,9.8685604220154932e-01,-9.7124228344500074e-01,8.0022975933725204e-01,-5.0118047373554298e-01,1.2194231233614705e-01,2.7680661903703241e-01,-6.3126649136428670e-01,8.8472372507325514e-01,-9.9662516277050273e-01,9.4906657442446996e-01,-7.4965733417052216e-01,4.3030292044929097e-01,-4.2100039456173244e-02,-3.5283884784993219e-01,6.9132351950004856e-01,-9.1919642803015722e-01,9.9999790807544076e-01,-9.2079972282865374e-01,6.9427358192928212e-01,-3.5666366792122539e-01,-3.8012432954227404e-02,4.2660654455700381e-01,-7.4694360903065959e-01,9.4776969605940997e-01,-9.9695263171865478e-01,8.8662314630291483e-01,-6.3443395747870857e-01,2.8073533545790896e-01,1.1788094023615603e-01,-4.9763626549243606e-01,7.9776978826992639e-01,-9.7026014492422852e-01,9.8750887839065427e-01,-8.4675619131457536e-01,5.7052251362816442e-01,-2.0300523376124713e-01,-1.9699288350746968e-01,5.6547213941499130e-01,-8.4347585301611439e-01,9.8652343013465926e-01,-9.7172725843165875e-01,8.0145472537959295e-01,-5.0294943626679234e-01,1.2397223735130503e-01,2.7484051954039107e-01,-6.2967879330562460e-01,8.8376846014195820e-01,-9.9645517335557854e-01,9.4970905883230650e-01,-7.5100949489586555e-01,4.3214841177608609e-01,-4.4143582772132928e-02,-3.5092421947536151e-01,6.8984414660679816e-01,-9.1838901028114717e-01,9.9999163231051269e-01,-9.2159559317019624e-01,6.9574425912264837e-01,-3.5857384361547684e-01,-3.5968386870171010e-02,4.2475567545659149e-01,-7.4558205596995741e-01,9.4711530752813022e-01,-9.9711010988180238e-01,8.8756729465438622e-01,-6.3601371228226833e-01,2.8269793594498749e-01,1.1584951014349132e-01,-4.9586103460901154e-01,7.9653479353709000e-01,-9.6976298549923423e-01,9.8782909978150102e-01,-8.4784255809872766e-01,5.7220120712015798e-01,-2.0500766300236317e-01,-1.9498710719580975e-01,5.6378394024265310e-01,-8.4237534285067195e-01
1.0000000000000000e+00,-9.0000000000000002e-01,6.2000000000000011e-01,-2.1600000000000030e-01,-2.3119999999999957e-01,6.3215999999999961e-01,-9.0668799999999972e-01,9.9987839999999983e-01,-8.9309312000000007e-01,6.0768921600000025e-01,-2.0074746880000038e-01,-2.4634377215999953e-01,6.4416625868799948e-01,-9.1315549347839964e-01,9.9951362957311995e-01,-8.8596903975321628e-01,5.9523064198266940e-01,-1.8544611581558867e-01,-2.6142763351460979e-01,6.5601585614188629e-01,-9.1940090754078563e-01,9.9890577743152797e-01,-8.7862949183596473e-01,5.8262730787320849e-01,-1.7009966233581064e-01,-2.7644791566874932e-01,6.6770591053955941e-01,-9.2542272330245767e-01,9.9805499140486453e-01,-8.7107626122629855e-01,5.6988227880247300e-01,-1.5471184061815291e-01,-2.9140096568979773e-01,6.7923357885978886e-01,-9.3121947625782209e-01,9.9696147840429095e-01,-8.6331118486990155e-01,5.5699865436153184e-01,-1.3928639298085588e-01,-3.0628314699599124e-01,6.9059605757364018e-01,-9.3678975663656106e-01,9.9562550437216968e-01,-8.5533615123334439e-01,5.4397956784785018e-01,-1.2382707089278600e-01,-3.2109084024083534e-01,7.0179058332628963e-01,-9.4213220974648604e-01,9.9404739421738531e-01,-8.4715309984480747e-01,5.3082818550326816e-01,-1.0833763406107522e-01,-3.3582044419333279e-01,7.1281443360907426e-01,-9.4724553630300101e-01,9.9222753173632761e-01,-8.3876402082238877e-01,5.1754770574397213e-01,-9.2821849516761090e-02,-3.5046837661380215e-01,7.2366492742160493e-01,-9.5212849274508682e-01,9.9016635951955134e-01,-8.3017095439010569e-01,5.0414135838263885e-01,-7.7283490698644264e-02,-3.6503107512507915e-01,7.3433942592378676e-01,-9.5677989153773702e-01,9.8786437884413991e-01,-8.2137599038171483e-01,4.9061240384294691e-01,-6.1726336535589676e-02,-3.7950499807888549e-01,7.4483533307758354e-01,-9.6119860146076486e-01,9.8532214955179331e-01,-8.1238126773246322e-01,4.7696413236664059e-01,-4.6154170527489824e-02,-3.9388662541715891e-01,7.5515009627837593e-01,-9.6538354788391789e-01,9.8254028991267628e-01,-8.0318897395889954e-01,4.6319986321334294e-01,-3.0570779825117800e-02,-4.0817245952813092e-01,7.6528120697575341e-01,-9.6933371302822535e-01,9.7951947647505222e-01,-7.9380134462686858e-01,4.4932294385331117e-01,-1.4979954309091603e-02,-4.2235902609694631e-01,7.7522620128359498e-01,-9.7304813621352459e-01,9.7626044390074929e-01,-7.8422066280782410e-01,4.3533674915333409e-01
1.0000000000000000e+00,-8.8000000000000000e-01,5.4879999999999995e-01,-8.5887999999999964e-02,-3.9763712000000001e-01,7.8572933119999999e-01,-9.8524650291200011e-01,9.4830451392512027e-01,-6.8376944159621167e-01,2.5512970328421236e-01,2.3474116381599791e-01,-6.6827415160036874e-01,9.4142134300065106e-01,-9.8862741208077720e-01,7.9856290226151683e-01,-4.1684329589949232e-01,-6.4918701478410390e-02,5.3110021050149459e-01,-8.6981766900422008e-01,9.9977888694593275e-01,-8.8979317202062158e-01,5.6625709581036121e-01,-1.0681931660561417e-01,-3.7825509858448025e-01,7.7254829011429937e-01,-9.8142989201668673e-01,9.5476831983506927e-01,-6.9896235089303527e-01,2.7540541773667282e-01,2.1424881567649112e-01,-6.5248333332729724e-01,9.3412185097955203e-01,-9.9157112439671424e-01,8.1104332795866496e-01,-4.3586513281053607e-01,-4.3920694212121525e-02,5.1316555462386992e-01,-8.5925068192588949e-01,9.9911564556569565e-01,-8.9919285426973483e-01,5.8346377794903759e-01,-1.2770339492057137e-01,-3.5870580288883197e-01,7.5902560800491559e-01,-9.7717926719981962e-01,9.6080990226676688e-01,-7.1384616078968999e-01,2.9555934072308743e-01,1.9366172111705615e-01,-6.3640396988910619e-01,9.2640926588777073e-01,-9.9407633807337037e-01,8.2316508912136110e-01,-4.5469421878022520e-01,-2.2903264068164786e-02,4.9500396354019521e-01,-8.4830371176257879e-01,9.9801056916194342e-01,-9.0819488996244158e-01,6.0041243717195369e-01,-1.4853099946019699e-01,-3.3899787812200699e-01,7.4516726495492924e-01,-9.7249650819866840e-01,9.6642658947472704e-01,-7.2841428927685115e-01,3.1558255965253101e-01,1.7298898428839660e-01,-6.2004317200010894e-01,9.1828699843179507e-01,-9.9614194523985033e-01,8.3492282519034144e-01,-4.7332222709515070e-01,-1.8757055028761904e-03,4.7662346878021278e-01,-8.3698159955029827e-01,9.9646414642831227e-01,-9.1679529816353122e-01,6.1709557833950279e-01,-1.6929291971399363e-01,-3.1914003964287402e-01,7.3097938948545194e-01,-9.6738368585152124e-01,9.7161589761322542e-01,-7.4266029394775557e-01,3.3546621973482438e-01,1.5223974721446465e-01,-6.0340817483228215e-01,9.0975864049035204e-01,-9.9776703243073750e-01,8.4631133658774604e-01,-4.9174091996369551e-01,1.9152682548358113e-02,4.5803219867858525e-01,-8.2528935222266819e-01,9.9447706123331081e-01,-9.2499027554795876e-01,6.3350582373109654e-01,-1.8997997421877122e-01,-2.9914106910605920e-01,7.1646825584543539e-01
1.0000000000000000e+00,-8.5999999999999999e-01,4.7919999999999985e-01,3.5776000000000252e-02,-5.4073472000000034e-01,8.9428771840000032e-01,-9.9744015564800015e-01,8.2130934931455990e-01,-4.1521192517304284e-01,-1.0714483801692620e-01,5.9950104656215597e-01,-9.2399696206998194e-01,9.8977372819821285e-01,-7.7841385043094413e-01,3.4909809454301111e-01,1.7796512781696505e-01,-6.5519811438819098e-01,9.4897562893072351e-01,-9.7703996737265342e-01,7.3153311495024032e-01,-2.8119699034175982e-01,-2.4787429156241342e-01,7.0754077182911090e-01,-9.6909583598365723e-01,9.5930406606277940e-01,-6.8090715764432330e-01,2.1185624508545664e-01,3.1651441609733788e-01,-7.5626104077287781e-01,9.8425457403201189e-01,-9.3665682656218263e-01,6.2679516765494214e-01,-1.4143086180431785e-01,-3.8353408535151545e-01,8.0110948860892439e-01,-9.9437423505583444e-01,9.0921419568711082e-01,-5.6947418152599605e-01,7.0281396537602348e-02,4.4859017948132002e-01,-8.4185650524547273e-01,9.9940300954089301e-01,-8.7711667116486325e-01,5.0923766486267175e-01,1.2278876010678452e-03,-5.1134963153650848e-01,8.7829347864172669e-01,-9.9931515172726137e-01,8.4052858232916283e-01,-4.4639400987889877e-01,-7.2730885337456974e-02,5.7149113265932483e-01,-9.1023386283658170e-01,9.9411111141959574e-01,-7.9963724880512299e-01,3.8126495652521575e-01,1.4386152358175186e-01,-6.2870677708582901e-01,9.3751413300587394e-01,-9.8381753168427410e-01,7.5465202149107757e-01,-3.1418394528037941e-01,-2.1425563560882499e-01,6.8270363852755844e-01,-9.5999462265857560e-01,9.6848711244519148e-01,-7.0580321074715369e-01,2.4549441003991279e-01,2.8355282547850369e-01,-7.3320526986293921e-01,9.7756023868575170e-01,-9.4819834067655373e-01,6.5334090727792071e-01,-1.7554801984146984e-01,-3.5139831315059261e-01,7.7995311846048909e-01,-9.9012105060144862e-01,9.2305508857400254e-01,-5.9753370174583575e-01,1.0470287842883486e-01,4.1744475084823984e-01,-8.2270784988780732e-01,9.9761275095878876e-01,-8.9318608176130931e-01,5.3866730967066323e-01,-3.3321690872231469e-02,-4.8135400137042511e-01,8.6125057322936260e-01,-9.9999698458407860e-01,8.5874424025525264e-01,-4.7704310865495603e-01,-3.8230093368728291e-02,5.4279886924916865e-01,-8.9538396173984180e-01,9.9726154494335917e-01,-8.1990589556273585e-01,4.1297659542454646e-01,1.0958615143251593e-01,-6.0146477588847391e-01,9.2493326309565915e-01,-9.8942043663605972e-01
1.0000000000000000e+00,-8.3999999999999997e-01,4.1119999999999979e-01,1.4918400000000032e-01,-6.6182912000000038e-01,9.6268892160000019e-01,-9.5548826828799993e-01,6.4253136912383957e-01,-1.2396443184005057e-01,-4.3427112363255460e-01,8.5353991954274222e-01,-9.9967594119925229e-01,8.2591566167200159e-01,-3.8786237040971028e-01,-1.7430687938368838e-01,6.8069792777430682e-01,-9.6926563927714704e-01,9.4766834621130025e-01,-6.2281718235783723e-01,9.8664520149866153e-02,4.5706078850606213e-01,-8.6652664484005049e-01,9.9870397482522255e-01,-8.1129603286632335e-01,3.6427336039020053e-01,1.9931678741078651e-01,-6.9912556324032193e-01,9.7521415883295426e-01,-9.3923422359904118e-01,6.0269933681343490e-01,-7.3300662247529402e-02,-4.7955422423758554e-01,8.7895175896667310e-01,-9.9708473082642513e-01,7.9615058882172107e-01,-3.4044825839406612e-01,-2.2419751471969007e-01,7.1710008312314544e-01,-9.8053062492719423e-01,9.3019136675454084e-01,-5.8219087122043434e-01,4.7889296895788802e-02,5.0173685243550914e-01,-8.9080720898744414e-01,9.9481925866339693e-01,-7.8048914556706261e-01,3.1640250588926822e-01,2.4893293567309205e-01,-7.3460983782006284e-01,9.8521159186461338e-01,-9.2054563651248766e-01,5.6130507747636593e-01,-2.2446893647807054e-02,-5.2359429614805009e-01,9.0208531117653112e-01,-9.9190902662852209e-01,7.6432185355938598e-01,-2.9215168735124630e-01,-2.7350701880929218e-01,7.5164347895085715e-01,-9.8925402582814781e-01,9.1030328444043118e-01,-5.4005549203177650e-01,-3.0100578270466638e-03,5.4511238918121485e-01,-9.1277875599739422e-01,9.8835592089440749e-01,-7.4765919110521029e-01,2.6771152016234567e-01,2.9790383723246955e-01,-7.6818996671289452e-01,9.9265530684519310e-01,-8.9947094878702971e-01,5.1845588711701684e-01,2.8465058430441448e-02,-5.6627718528015847e-01,9.2288061284022471e-01,-9.8416224429141907e-01,7.3051195756935927e-01,-2.4309784442510440e-01,-3.2210757893518388e-01,7.8423857703621325e-01,-9.9541323048565422e-01,8.8805565017968568e-01,-4.9652026181621767e-01,-5.3901610328439986e-02,5.8707496716799690e-01,-9.3238433451379477e-01,9.7933071481517819e-01,-7.1289126637570455e-01,2.1832661269600551e-01,3.4610255704641529e-01,-7.9977890853398315e-01,9.9752600929067636e-01,-8.7606478707435309e-01,4.7426283299423688e-01,7.9303227644035190e-02,-6.0749225543621599e-01,9.4128376148880755e-01,-9.7386446386498060e-01,6.9480853780435969e-01
1.0000000000000000e+00,-8.1999999999999995e-01,3.4479999999999977e-01,2.5452800000000031e-01,-7.6222592000000033e-01,9.9552250880000015e-01,-8.7043099443199989e-01,4.3198432206847959e-01,1.6197670623969340e-01,-6.9762612030157678e-01,9.8213013105489255e-01,-9.1306729462844682e-01,5.1530023213576015e-01,6.7974913925800240e-02,-6.2677909097407258e-01,9.5994279527167869e-01,-9.4752709327148044e-01,5.9400163769354919e-01,-2.6635592545940168e-02,-5.5031926591820735e-01,9.2915918865180014e-01,-9.7350180347074489e-01,6.6738376904022145e-01,-1.2100757775521831e-01,-4.6893134152166344e-01,8.9005497785074628e-01,-9.9075882215356037e-01,7.3478949048109254e-01,-2.1429594223543136e-01,-3.8334414521498511e-01,8.4298034038800695e-01,-9.9914361302134624e-01,7.9561518496700079e-01,-3.0566529032453493e-01,-2.9432410883476356e-01,7.8835682881354718e-01,-9.9858109041945375e-01,8.4931615947435679e-01,-3.9429741111849126e-01,-2.0266840524003116e-01,7.2667359571214241e-01,-9.8907629172788236e-01,8.9541152272158464e-01,-4.7939860553551639e-01,-1.0919780964333781e-01,6.5848301335059034e-01,-9.7071433225163040e-01,9.3348849154208335e-01,-5.6020679387738614e-01,-1.4749349583170090e-02,5.8439572719378508e-01,-9.4365964301463734e-01,9.6320608735022006e-01,-6.3599834023972357e-01,7.9831190642926431e-02,5.0507518758532421e-01,-9.0815449828285810e-01,9.8429818959856308e-01,-7.0609453265878519e-01,1.7369684396184459e-01,4.2123170856136005e-01,-8.6451684600247503e-01,9.9657591888269892e-01,-7.6986766096515113e-01,2.6600704510014894e-01,3.3361610700090688e-01,-8.1313746058163616e-01,9.9992932835297621e-01,-8.2674663791724479e-01,3.5593515783130525e-01,2.4301297907390418e-01,-7.5447644351250809e-01,9.9432838828660897e-01,-8.7622211327753041e-01,4.4267587748854087e-01,1.5023367419632339e-01,-6.8905910317051122e-01,9.7982325500331491e-01,-9.1785103503492504e-01,5.2545244245396205e-01,5.6109029410427280e-02,-6.1747125068706277e-01,9.5654382171635566e-01,-9.5126061692776043e-01,6.0352359004517131e-01,-3.8518070746320410e-02,-5.4035395402120590e-01,9.2469855534109802e-01,-9.7615167673819481e-01,6.7619019450954143e-01,-1.3280024225745302e-01,-4.5839779720731849e-01,8.8457262967745531e-01,-9.9230131546370814e-01,7.4280152768302588e-01,-2.2589318993645424e-01,-3.7233669618724097e-01,8.3652537168352936e-01,-9.9956491337374720e-01,8.0276108624941600e-01,-3.1696326807529496e-01
